#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Hnf1a	Nr2f1	10090.ENSMUSP00000031535	10090.ENSMUSP00000089036	0	0	0	0	0	0	0	0.432	0.432
Hnf1a	Jun	10090.ENSMUSP00000031535	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.436	0.436
Hnf1a	Pou2f1	10090.ENSMUSP00000031535	10090.ENSMUSP00000124738	0	0	0	0	0.048	0	0	0.442	0.446
Hnf1a	Pou1f1	10090.ENSMUSP00000031535	10090.ENSMUSP00000135113	0	0	0	0	0.053	0	0	0.440	0.448
Hnf1a	Trp53	10090.ENSMUSP00000031535	10090.ENSMUSP00000104298	0	0	0	0	0	0	0	0.454	0.454
Hnf1a	Neurog3	10090.ENSMUSP00000031535	10090.ENSMUSP00000054054	0	0	0	0	0.048	0	0	0.502	0.506
Hnf1a	Rbpj	10090.ENSMUSP00000031535	10090.ENSMUSP00000040694	0	0	0	0	0	0	0	0.507	0.507
Hnf1a	Ppara	10090.ENSMUSP00000031535	10090.ENSMUSP00000105049	0	0	0	0	0.101	0	0	0.482	0.514
Hnf1a	Nr1h3	10090.ENSMUSP00000031535	10090.ENSMUSP00000106988	0	0	0	0	0.205	0	0	0.424	0.523
Hnf1a	Neurod1	10090.ENSMUSP00000031535	10090.ENSMUSP00000040364	0	0	0	0	0	0	0	0.530	0.530
Hnf1a	Nfix	10090.ENSMUSP00000031535	10090.ENSMUSP00000105386	0	0	0	0	0	0	0	0.538	0.538
Hnf1a	Nr2f2	10090.ENSMUSP00000031535	10090.ENSMUSP00000032768	0	0	0	0	0	0	0	0.540	0.540
Hnf1a	Stat3	10090.ENSMUSP00000031535	10090.ENSMUSP00000120152	0	0	0	0	0	0.093	0	0.516	0.542
Hnf1a	Sirt1	10090.ENSMUSP00000031535	10090.ENSMUSP00000112595	0	0	0	0	0	0.297	0	0.381	0.547
Hnf1a	Hnf4g	10090.ENSMUSP00000031535	10090.ENSMUSP00000104030	0	0	0	0	0.165	0.071	0	0.463	0.547
Hnf1a	Nfib	10090.ENSMUSP00000031535	10090.ENSMUSP00000052863	0	0	0	0	0	0	0	0.572	0.572
Hnf1a	Ppargc1a	10090.ENSMUSP00000031535	10090.ENSMUSP00000117040	0	0	0	0	0	0	0	0.585	0.585
Hnf1a	Usf1	10090.ENSMUSP00000031535	10090.ENSMUSP00000125729	0	0	0	0	0	0	0	0.602	0.602
Hnf1a	Nr0b2	10090.ENSMUSP00000031535	10090.ENSMUSP00000039175	0	0	0	0	0.328	0	0	0.444	0.610
Hnf1a	Pdx1	10090.ENSMUSP00000031535	10090.ENSMUSP00000082729	0	0	0	0	0.074	0	0	0.630	0.643
Hnf1a	Nr1h4	10090.ENSMUSP00000031535	10090.ENSMUSP00000100933	0	0	0	0	0.275	0	0	0.530	0.645
Hnf1a	Onecut1	10090.ENSMUSP00000031535	10090.ENSMUSP00000058020	0	0	0	0	0.087	0	0	0.684	0.699
Hnf1b	Sox9	10090.ENSMUSP00000021016	10090.ENSMUSP00000000579	0	0	0	0	0.060	0.050	0	0.648	0.658
Hnf1b	Kat2b	10090.ENSMUSP00000021016	10090.ENSMUSP00000000724	0	0	0	0	0	0.510	0	0.164	0.572
Hnf1b	Rbpjl	10090.ENSMUSP00000021016	10090.ENSMUSP00000017151	0	0	0	0	0.045	0	0	0.419	0.421
Hnf1b	Hnf4a	10090.ENSMUSP00000021016	10090.ENSMUSP00000018094	0	0	0	0	0.227	0.071	0	0.740	0.797
Hnf1b	Lhx1	10090.ENSMUSP00000021016	10090.ENSMUSP00000018842	0	0	0	0	0.053	0	0	0.398	0.405
Hnf1b	Pcbd1	10090.ENSMUSP00000021016	10090.ENSMUSP00000020298	0	0	0	0	0.116	0.766	0	0.580	0.905
Hnf1b	Nfic	10090.ENSMUSP00000021016	10090.ENSMUSP00000020461	0	0	0	0	0	0	0	0.412	0.412
Hnf1b	Pax6	10090.ENSMUSP00000021016	10090.ENSMUSP00000087870	0	0	0	0	0	0.051	0	0.394	0.400
Hnf1b	Sox2	10090.ENSMUSP00000021016	10090.ENSMUSP00000096755	0	0	0	0	0.092	0.050	0	0.365	0.404
Hnf1b	Utf1	10090.ENSMUSP00000021016	10090.ENSMUSP00000128848	0	0	0	0	0	0	0	0.410	0.410
Hnf1b	Nr1h4	10090.ENSMUSP00000021016	10090.ENSMUSP00000100933	0	0	0	0	0.263	0	0	0.255	0.427
Hnf1b	Rfx6	10090.ENSMUSP00000021016	10090.ENSMUSP00000116057	0	0	0	0	0	0	0	0.431	0.431
Hnf1b	Nkx2-2	10090.ENSMUSP00000021016	10090.ENSMUSP00000069666	0	0	0	0	0	0	0	0.432	0.432
Hnf1b	Hnf4g	10090.ENSMUSP00000021016	10090.ENSMUSP00000104030	0	0	0	0	0.160	0.071	0	0.331	0.433
Hnf1b	Pkd1	10090.ENSMUSP00000021016	10090.ENSMUSP00000049296	0	0	0	0	0	0	0	0.434	0.434
Hnf1b	Runx2	10090.ENSMUSP00000021016	10090.ENSMUSP00000109201	0	0	0	0	0	0	0	0.435	0.435
Hnf1b	Muc1	10090.ENSMUSP00000021016	10090.ENSMUSP00000041963	0	0	0	0	0.123	0.049	0	0.389	0.446
Hnf1b	Pax8	10090.ENSMUSP00000021016	10090.ENSMUSP00000028355	0	0	0	0	0.052	0.064	0	0.465	0.484
Hnf1b	Pax2	10090.ENSMUSP00000021016	10090.ENSMUSP00000134661	0	0	0	0	0.046	0.064	0	0.485	0.500
Hnf1b	Sox4	10090.ENSMUSP00000021016	10090.ENSMUSP00000100013	0	0	0	0	0.060	0.050	0	0.493	0.507
Hnf1b	Neurod1	10090.ENSMUSP00000021016	10090.ENSMUSP00000040364	0	0	0	0	0	0	0	0.507	0.507
Hnf1b	Pcbd2	10090.ENSMUSP00000021016	10090.ENSMUSP00000021958	0	0	0	0	0	0.437	0	0.221	0.543
Hnf1b	Isl1	10090.ENSMUSP00000021016	10090.ENSMUSP00000044879	0	0	0	0	0	0	0	0.546	0.546
Hnf1b	Sox17	10090.ENSMUSP00000021016	10090.ENSMUSP00000027035	0	0	0	0	0.100	0.050	0	0.579	0.608
Hnf1b	Neurog3	10090.ENSMUSP00000021016	10090.ENSMUSP00000054054	0	0	0	0	0	0	0	0.650	0.650
Hnf1b	Nr2f2	10090.ENSMUSP00000021016	10090.ENSMUSP00000032768	0	0	0	0	0.042	0	0	0.672	0.673
Hnf1b	Pdx1	10090.ENSMUSP00000021016	10090.ENSMUSP00000082729	0	0	0	0	0.052	0	0	0.673	0.677
Hnf1b	Ptf1a	10090.ENSMUSP00000021016	10090.ENSMUSP00000028068	0	0	0	0	0	0	0	0.692	0.692
Hnf1b	Onecut1	10090.ENSMUSP00000021016	10090.ENSMUSP00000058020	0	0	0	0	0.079	0	0	0.845	0.852
Hnf4a	Pparg	10090.ENSMUSP00000018094	10090.ENSMUSP00000000450	0	0	0	0.631	0	0.116	0	0.529	0.566
Hnf4a	Sox9	10090.ENSMUSP00000018094	10090.ENSMUSP00000000579	0	0	0	0	0.047	0	0	0.580	0.583
Hnf4a	Kat2b	10090.ENSMUSP00000018094	10090.ENSMUSP00000000724	0	0	0	0	0	0	0	0.479	0.479
Hnf4a	Ppard	10090.ENSMUSP00000018094	10090.ENSMUSP00000002320	0	0	0	0.643	0	0.116	0	0.438	0.482
Hnf4a	Mlxipl	10090.ENSMUSP00000018094	10090.ENSMUSP00000005507	0	0	0	0	0.100	0	0	0.525	0.554
Hnf4a	Nr1i3	10090.ENSMUSP00000018094	10090.ENSMUSP00000005820	0	0	0	0.678	0.133	0.116	0	0.506	0.588
Hnf4a	Ncoa2	10090.ENSMUSP00000018094	10090.ENSMUSP00000006037	0	0	0	0	0.050	0.766	0	0.345	0.841
Hnf4a	Wnt3a	10090.ENSMUSP00000018094	10090.ENSMUSP00000010044	0	0	0	0	0	0	0	0.401	0.401
Hnf4a	Med15	10090.ENSMUSP00000018094	10090.ENSMUSP00000012259	0	0	0	0	0	0.216	0	0.450	0.550
Hnf4a	Nanog	10090.ENSMUSP00000018094	10090.ENSMUSP00000012540	0	0	0	0	0	0	0	0.525	0.525
Hnf4a	Igf1	10090.ENSMUSP00000018094	10090.ENSMUSP00000100937	0	0	0	0	0.063	0	0	0.388	0.402
Hnf4a	Pax6	10090.ENSMUSP00000018094	10090.ENSMUSP00000087870	0	0	0	0	0	0.064	0	0.392	0.406
Hnf4a	Klf4	10090.ENSMUSP00000018094	10090.ENSMUSP00000103245	0	0	0	0	0	0.060	0	0.397	0.408
Hnf4a	Met	10090.ENSMUSP00000018094	10090.ENSMUSP00000111103	0	0	0	0	0.153	0	0	0.332	0.410
Hnf4a	Ifng	10090.ENSMUSP00000018094	10090.ENSMUSP00000063800	0	0	0	0	0	0	0	0.410	0.410
Hnf4a	Il6	10090.ENSMUSP00000018094	10090.ENSMUSP00000026845	0	0	0	0	0	0	0	0.413	0.413
Hnf4a	Ier2	10090.ENSMUSP00000018094	10090.ENSMUSP00000060275	0	0	0	0	0	0	0	0.416	0.416
Hnf4a	Nfic	10090.ENSMUSP00000018094	10090.ENSMUSP00000020461	0	0	0	0	0	0	0	0.418	0.418
Hnf4a	Nr1h3	10090.ENSMUSP00000018094	10090.ENSMUSP00000106988	0	0	0	0.668	0.134	0.116	0	0.310	0.426
Hnf4a	Taf4	10090.ENSMUSP00000018094	10090.ENSMUSP00000038610	0	0	0	0	0	0	0	0.430	0.430
Hnf4a	Usf2	10090.ENSMUSP00000018094	10090.ENSMUSP00000132256	0	0	0	0	0	0.054	0	0.424	0.432
Hnf4a	Stat5b	10090.ENSMUSP00000018094	10090.ENSMUSP00000102981	0	0	0	0	0	0	0	0.434	0.434
Hnf4a	Tnf	10090.ENSMUSP00000018094	10090.ENSMUSP00000025263	0	0	0	0	0	0	0	0.440	0.440
Hnf4a	Wnt1	10090.ENSMUSP00000018094	10090.ENSMUSP00000023734	0	0	0	0	0	0	0	0.442	0.442
Hnf4a	Nr4a1	10090.ENSMUSP00000018094	10090.ENSMUSP00000155225	0	0	0	0.655	0	0	0	0.445	0.445
Hnf4a	Nfe2l1	10090.ENSMUSP00000018094	10090.ENSMUSP00000080467	0	0	0	0	0	0	0	0.447	0.447
Hnf4a	Stat3	10090.ENSMUSP00000018094	10090.ENSMUSP00000120152	0	0	0	0	0.041	0	0	0.456	0.456
Hnf4a	Snai1	10090.ENSMUSP00000018094	10090.ENSMUSP00000050581	0	0	0	0	0	0	0	0.463	0.463
Hnf4a	Neurog3	10090.ENSMUSP00000018094	10090.ENSMUSP00000054054	0	0	0	0	0.063	0	0	0.457	0.469
Hnf4a	Nr2f2	10090.ENSMUSP00000018094	10090.ENSMUSP00000032768	0	0	0	0.829	0	0.116	0	0.425	0.470
Hnf4a	Sox2	10090.ENSMUSP00000018094	10090.ENSMUSP00000096755	0	0	0	0	0	0	0	0.471	0.471
Hnf4a	Pomc	10090.ENSMUSP00000018094	10090.ENSMUSP00000151504	0	0	0	0	0	0	0	0.473	0.473
Hnf4a	Neurod1	10090.ENSMUSP00000018094	10090.ENSMUSP00000040364	0	0	0	0	0.072	0	0	0.458	0.475
Hnf4a	Serpinf2	10090.ENSMUSP00000018094	10090.ENSMUSP00000048704	0	0	0	0	0.332	0.065	0	0.227	0.475
Hnf4a	Rxra	10090.ENSMUSP00000018094	10090.ENSMUSP00000076491	0	0	0	0.842	0.119	0.116	0	0.387	0.481
Hnf4a	Junb	10090.ENSMUSP00000018094	10090.ENSMUSP00000064680	0	0	0	0	0	0	0	0.488	0.488
Hnf4a	Prox1	10090.ENSMUSP00000018094	10090.ENSMUSP00000135703	0	0	0	0	0.071	0.255	0	0.339	0.502
Hnf4a	Osm	10090.ENSMUSP00000018094	10090.ENSMUSP00000074708	0	0	0	0	0	0	0	0.506	0.506
Hnf4a	Ppargc1b	10090.ENSMUSP00000018094	10090.ENSMUSP00000074771	0	0	0	0	0	0.238	0	0.399	0.522
Hnf4a	Nr3c1	10090.ENSMUSP00000018094	10090.ENSMUSP00000111229	0	0	0	0.617	0	0.116	0	0.491	0.531
Hnf4a	Pou5f1	10090.ENSMUSP00000018094	10090.ENSMUSP00000025271	0	0	0	0	0	0	0	0.543	0.543
Hnf4a	Usf1	10090.ENSMUSP00000018094	10090.ENSMUSP00000125729	0	0	0	0	0	0.054	0	0.538	0.544
Hnf4a	Nrip1	10090.ENSMUSP00000018094	10090.ENSMUSP00000112959	0	0	0	0	0	0	0	0.544	0.544
Hnf4a	Smad2	10090.ENSMUSP00000018094	10090.ENSMUSP00000130115	0	0	0	0	0	0.094	0	0.522	0.548
Hnf4a	Pdx1	10090.ENSMUSP00000018094	10090.ENSMUSP00000082729	0	0	0	0	0.108	0.063	0	0.504	0.549
Hnf4a	Nr1d2	10090.ENSMUSP00000018094	10090.ENSMUSP00000088031	0	0	0	0.593	0.042	0.116	0	0.519	0.557
Hnf4a	Mycn	10090.ENSMUSP00000018094	10090.ENSMUSP00000045993	0	0	0	0	0	0.083	0	0.540	0.560
Hnf4a	Stat5a	10090.ENSMUSP00000018094	10090.ENSMUSP00000102980	0	0	0	0	0	0	0	0.577	0.577
Hnf4a	Ppara	10090.ENSMUSP00000018094	10090.ENSMUSP00000105049	0	0	0	0.638	0.116	0.116	0	0.531	0.601
Hnf4a	Med14	10090.ENSMUSP00000018094	10090.ENSMUSP00000094239	0	0	0	0	0	0.168	0	0.550	0.610
Hnf4a	Smad3	10090.ENSMUSP00000018094	10090.ENSMUSP00000034973	0	0	0	0	0	0.094	0	0.609	0.631
Hnf4a	Nr5a2	10090.ENSMUSP00000018094	10090.ENSMUSP00000027649	0	0	0	0.640	0.176	0	0	0.573	0.634
Hnf4a	Trp53	10090.ENSMUSP00000018094	10090.ENSMUSP00000104298	0	0	0	0	0	0.293	0	0.508	0.637
Hnf4a	Sirt1	10090.ENSMUSP00000018094	10090.ENSMUSP00000112595	0	0	0	0	0	0.357	0	0.475	0.648
Hnf4a	Ncoa3	10090.ENSMUSP00000018094	10090.ENSMUSP00000085416	0	0	0	0	0.050	0.279	0	0.541	0.658
Hnf4a	Smad4	10090.ENSMUSP00000018094	10090.ENSMUSP00000025393	0	0	0	0	0	0.093	0	0.645	0.665
Hnf4a	Sox17	10090.ENSMUSP00000018094	10090.ENSMUSP00000027035	0	0	0	0	0.057	0	0	0.674	0.679
Hnf4a	Pck1	10090.ENSMUSP00000018094	10090.ENSMUSP00000029017	0	0	0	0	0.264	0	0	0.608	0.699
Hnf4a	Jun	10090.ENSMUSP00000018094	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.703	0.703
Hnf4a	Nr1i2	10090.ENSMUSP00000018094	10090.ENSMUSP00000023504	0	0	0	0.622	0.211	0.168	0	0.587	0.705
Hnf4a	Myc	10090.ENSMUSP00000018094	10090.ENSMUSP00000022971	0	0	0	0	0	0.088	0	0.701	0.716
Hnf4a	Per2	10090.ENSMUSP00000018094	10090.ENSMUSP00000066620	0	0	0	0	0	0	0	0.732	0.732
Hnf4a	Lef1	10090.ENSMUSP00000018094	10090.ENSMUSP00000029611	0	0	0	0	0	0	0	0.751	0.751
Hnf4a	Lpin1	10090.ENSMUSP00000018094	10090.ENSMUSP00000070583	0	0	0	0	0	0	0	0.767	0.767
Hnf4a	Onecut1	10090.ENSMUSP00000018094	10090.ENSMUSP00000058020	0	0	0	0	0.131	0.051	0	0.741	0.767
Hnf4a	Srebf2	10090.ENSMUSP00000018094	10090.ENSMUSP00000023100	0	0	0	0	0	0.168	0	0.734	0.769
Hnf4a	Med1	10090.ENSMUSP00000018094	10090.ENSMUSP00000103169	0	0	0	0	0	0.168	0.500	0.541	0.792
Hnf4a	Tcf7l2	10090.ENSMUSP00000018094	10090.ENSMUSP00000107284	0	0	0	0	0	0.292	0	0.731	0.801
Hnf4a	Nr1h4	10090.ENSMUSP00000018094	10090.ENSMUSP00000100933	0	0	0	0.636	0.416	0.116	0	0.717	0.841
Hnf4a	Srebf1	10090.ENSMUSP00000018094	10090.ENSMUSP00000020846	0	0	0	0	0.057	0.345	0	0.812	0.874
Hnf4a	Ncoa1	10090.ENSMUSP00000018094	10090.ENSMUSP00000082971	0	0	0	0	0.050	0.766	0	0.649	0.915
Hnf4a	Nr0b2	10090.ENSMUSP00000018094	10090.ENSMUSP00000039175	0	0	0	0.646	0.186	0.554	0	0.962	0.985
Hnf4a	Ppargc1a	10090.ENSMUSP00000018094	10090.ENSMUSP00000117040	0	0	0	0	0	0.667	0	0.994	0.998
Hnf4g	Ncoa2	10090.ENSMUSP00000104030	10090.ENSMUSP00000006037	0	0	0	0	0.050	0.534	0	0.124	0.578
Hnf4g	Med15	10090.ENSMUSP00000104030	10090.ENSMUSP00000012259	0	0	0	0	0	0.216	0	0.279	0.410
Hnf4g	Smad4	10090.ENSMUSP00000104030	10090.ENSMUSP00000025393	0	0	0	0	0	0.085	0	0.430	0.456
Hnf4g	Nr0b2	10090.ENSMUSP00000104030	10090.ENSMUSP00000039175	0	0	0	0.651	0.113	0.425	0	0.150	0.528
Hnf4g	Ncoa1	10090.ENSMUSP00000104030	10090.ENSMUSP00000082971	0	0	0	0	0.050	0.534	0	0.211	0.620
Hnf4g	Med1	10090.ENSMUSP00000104030	10090.ENSMUSP00000103169	0	0	0	0	0	0.132	0.500	0.065	0.558
Hnf4g	Ppargc1a	10090.ENSMUSP00000104030	10090.ENSMUSP00000117040	0	0	0	0	0	0.326	0	0.213	0.447
Hnrnpab	Ilf2	10090.ENSMUSP00000104731	10090.ENSMUSP00000001042	0	0	0	0	0.179	0.333	0	0.145	0.492
Hnrnpab	Trim28	10090.ENSMUSP00000104731	10090.ENSMUSP00000005705	0	0	0	0	0.244	0.465	0	0.137	0.621
Hnrnpab	Phf5a	10090.ENSMUSP00000104731	10090.ENSMUSP00000023117	0	0	0	0	0.360	0.227	0	0.068	0.498
Hnrnpab	Ncbp2	10090.ENSMUSP00000104731	10090.ENSMUSP00000023460	0	0	0	0	0.095	0.252	0	0.192	0.406
Hnrnpab	Ncl	10090.ENSMUSP00000104731	10090.ENSMUSP00000027438	0	0	0.109	0.596	0.394	0.369	0	0.171	0.680
Hnrnpab	Ncbp1	10090.ENSMUSP00000104731	10090.ENSMUSP00000030014	0	0	0	0	0.104	0.473	0	0.175	0.577
Hnrnpab	Sfpq	10090.ENSMUSP00000104731	10090.ENSMUSP00000030623	0	0	0	0	0.229	0.235	0	0.600	0.743
Hnrnpab	Hnrnpu	10090.ENSMUSP00000104731	10090.ENSMUSP00000047571	0	0	0	0	0.320	0.420	0	0.740	0.888
Hnrnpab	Rbmxl1	10090.ENSMUSP00000104731	10090.ENSMUSP00000048153	0	0	0.183	0.579	0.181	0.103	0	0.168	0.434
Hnrnpab	Rbm15	10090.ENSMUSP00000104731	10090.ENSMUSP00000054424	0	0	0	0.582	0.065	0.059	0.540	0.053	0.565
Hnrnpab	Pcbp1	10090.ENSMUSP00000104731	10090.ENSMUSP00000054863	0	0	0	0	0.295	0.128	0	0.583	0.722
Hnrnpab	Ybx1	10090.ENSMUSP00000104731	10090.ENSMUSP00000078589	0	0	0	0	0.808	0.335	0.360	0.546	0.958
Hnrnpab	Rbmx	10090.ENSMUSP00000104731	10090.ENSMUSP00000110374	0	0	0.187	0.579	0.127	0.103	0	0.171	0.402
Hnrnpab	Wdr5	10090.ENSMUSP00000104731	10090.ENSMUSP00000109585	0	0	0	0	0.127	0.079	0	0.332	0.416
Hnrnpab	Hnrnpd	10090.ENSMUSP00000104731	10090.ENSMUSP00000132735	0	0	0.061	0.957	0.188	0.597	0	0.260	0.742
Hnrnpab	Ptbp1	10090.ENSMUSP00000104731	10090.ENSMUSP00000126192	0	0	0	0	0.263	0.477	0	0.676	0.864
Hnrnpab	Hnrnpk	10090.ENSMUSP00000104731	10090.ENSMUSP00000112104	0	0	0	0	0.225	0.373	0	0.790	0.889
Hnrnpd	Ilf2	10090.ENSMUSP00000132735	10090.ENSMUSP00000001042	0	0	0	0	0.138	0.342	0	0.291	0.563
Hnrnpd	Tert	10090.ENSMUSP00000132735	10090.ENSMUSP00000022104	0	0	0	0	0	0.289	0	0.287	0.471
Hnrnpd	Psmc6	10090.ENSMUSP00000132735	10090.ENSMUSP00000022380	0	0	0	0	0.168	0.094	0.400	0.070	0.523
Hnrnpd	Myc	10090.ENSMUSP00000132735	10090.ENSMUSP00000022971	0	0	0	0	0.079	0.061	0	0.489	0.520
Hnrnpd	Ncbp2	10090.ENSMUSP00000132735	10090.ENSMUSP00000023460	0	0	0	0	0.055	0.252	0	0.239	0.415
Hnrnpd	Tnf	10090.ENSMUSP00000132735	10090.ENSMUSP00000025263	0	0	0	0	0	0.093	0	0.378	0.411
Hnrnpd	Ncl	10090.ENSMUSP00000132735	10090.ENSMUSP00000027438	0	0	0.107	0.595	0.245	0.375	0	0.743	0.877
Hnrnpd	Sfpq	10090.ENSMUSP00000132735	10090.ENSMUSP00000030623	0	0	0	0	0.141	0.070	0	0.593	0.646
Hnrnpd	Ptma	10090.ENSMUSP00000132735	10090.ENSMUSP00000044188	0	0	0	0	0.107	0.306	0	0.187	0.453
Hnrnpd	Hnrnpu	10090.ENSMUSP00000132735	10090.ENSMUSP00000047571	0	0	0	0	0.222	0.524	0.400	0.709	0.926
Hnrnpd	Rbmxl1	10090.ENSMUSP00000132735	10090.ENSMUSP00000048153	0	0	0.145	0.582	0.190	0.119	0	0.174	0.429
Hnrnpd	Pcbp1	10090.ENSMUSP00000132735	10090.ENSMUSP00000054863	0	0	0	0	0.152	0.128	0.400	0.561	0.779
Hnrnpd	Ilf3	10090.ENSMUSP00000132735	10090.ENSMUSP00000065770	0	0	0	0	0.126	0.328	0	0.700	0.808
Hnrnpd	Psmc3	10090.ENSMUSP00000132735	10090.ENSMUSP00000071054	0	0	0	0	0.073	0.094	0.400	0.070	0.469
Hnrnpd	Npm1	10090.ENSMUSP00000132735	10090.ENSMUSP00000075067	0	0	0	0	0.160	0.069	0	0.549	0.616
Hnrnpd	Pcbp2	10090.ENSMUSP00000132735	10090.ENSMUSP00000077509	0	0	0	0	0.297	0.128	0.400	0.575	0.823
Hnrnpd	Ybx1	10090.ENSMUSP00000132735	10090.ENSMUSP00000078589	0	0	0	0	0.156	0.342	0.400	0.454	0.794
Hnrnpd	Sox2	10090.ENSMUSP00000132735	10090.ENSMUSP00000096755	0	0	0	0	0.064	0.292	0	0.168	0.401
Hnrnpd	Psmd9	10090.ENSMUSP00000132735	10090.ENSMUSP00000098295	0	0	0	0	0.061	0.087	0.400	0.066	0.455
Hnrnpd	Trp53	10090.ENSMUSP00000132735	10090.ENSMUSP00000104298	0	0	0	0	0.066	0.066	0	0.432	0.461
Hnrnpd	Rbmx	10090.ENSMUSP00000132735	10090.ENSMUSP00000110374	0	0	0.149	0.580	0.177	0.119	0.400	0.162	0.633
Hnrnpd	Hnrnpk	10090.ENSMUSP00000132735	10090.ENSMUSP00000112104	0	0	0	0	0.216	0.496	0.400	0.671	0.911
Hnrnpd	Ptbp1	10090.ENSMUSP00000132735	10090.ENSMUSP00000126192	0	0	0	0	0.135	0.484	0.400	0.595	0.877
Hnrnpk	Ilf2	10090.ENSMUSP00000112104	10090.ENSMUSP00000001042	0	0	0	0	0.503	0.165	0	0.439	0.747
Hnrnpk	Spi1	10090.ENSMUSP00000112104	10090.ENSMUSP00000002180	0	0	0	0	0	0	0	0.672	0.672
Hnrnpk	Rbm14	10090.ENSMUSP00000112104	10090.ENSMUSP00000006625	0	0	0	0	0.382	0.251	0	0.605	0.801
Hnrnpk	Tsg101	10090.ENSMUSP00000112104	10090.ENSMUSP00000014546	0	0	0	0	0.139	0	0	0.444	0.501
Hnrnpk	Nme2	10090.ENSMUSP00000112104	10090.ENSMUSP00000021217	0	0	0	0	0.132	0	0	0.494	0.542
Hnrnpk	Snw1	10090.ENSMUSP00000112104	10090.ENSMUSP00000021428	0	0	0	0	0.071	0.287	0	0.461	0.612
Hnrnpk	Myc	10090.ENSMUSP00000112104	10090.ENSMUSP00000022971	0	0	0	0	0.078	0.292	0	0.526	0.664
Hnrnpk	Prkdc	10090.ENSMUSP00000112104	10090.ENSMUSP00000023352	0	0	0	0	0.044	0	0	0.452	0.453
Hnrnpk	Ncbp2	10090.ENSMUSP00000112104	10090.ENSMUSP00000023460	0	0	0	0	0.073	0.252	0	0.222	0.413
Hnrnpk	Sf3b1	10090.ENSMUSP00000112104	10090.ENSMUSP00000027127	0	0	0	0	0.800	0.305	0	0.360	0.903
Hnrnpk	Ncl	10090.ENSMUSP00000112104	10090.ENSMUSP00000027438	0	0	0	0	0.283	0.139	0	0.969	0.979
Hnrnpk	Psip1	10090.ENSMUSP00000112104	10090.ENSMUSP00000030207	0	0	0	0	0.079	0	0	0.520	0.539
Hnrnpk	Sfpq	10090.ENSMUSP00000112104	10090.ENSMUSP00000030623	0	0	0	0	0.226	0.165	0	0.704	0.792
Hnrnpk	Wasl	10090.ENSMUSP00000112104	10090.ENSMUSP00000031695	0	0	0	0	0.060	0	0	0.608	0.615
Hnrnpk	Ruvbl1	10090.ENSMUSP00000112104	10090.ENSMUSP00000032165	0	0	0	0	0.353	0	0	0.370	0.575
Hnrnpk	Rbbp7	10090.ENSMUSP00000112104	10090.ENSMUSP00000033720	0	0	0	0	0.575	0	0	0.106	0.604
Hnrnpk	Nfya	10090.ENSMUSP00000112104	10090.ENSMUSP00000043909	0	0	0	0	0.054	0	0	0.518	0.525
Hnrnpk	Sf3b3	10090.ENSMUSP00000112104	10090.ENSMUSP00000045073	0	0	0	0	0.150	0.344	0	0.908	0.944
Hnrnpk	Hnrnpu	10090.ENSMUSP00000112104	10090.ENSMUSP00000047571	0	0	0	0	0.589	0.495	0.900	0.818	0.995
Hnrnpk	Rbmxl1	10090.ENSMUSP00000112104	10090.ENSMUSP00000048153	0	0	0	0	0.249	0.218	0.900	0.507	0.967
Hnrnpk	Mapk3	10090.ENSMUSP00000112104	10090.ENSMUSP00000051619	0	0	0	0	0.050	0.088	0	0.369	0.406
Hnrnpk	Pcbp1	10090.ENSMUSP00000112104	10090.ENSMUSP00000054863	0	0	0	0.727	0.546	0.226	0.900	0.909	0.996
Hnrnpk	Med26	10090.ENSMUSP00000112104	10090.ENSMUSP00000058697	0	0	0	0	0.637	0.050	0	0	0.640
Hnrnpk	Ilf3	10090.ENSMUSP00000112104	10090.ENSMUSP00000065770	0	0	0	0	0.569	0.372	0	0.523	0.859
Hnrnpk	Npm1	10090.ENSMUSP00000112104	10090.ENSMUSP00000075067	0	0	0	0	0.271	0	0	0.342	0.500
Hnrnpk	Pcbp2	10090.ENSMUSP00000112104	10090.ENSMUSP00000077509	0	0	0	0.747	0.345	0.189	0.400	0.539	0.833
Hnrnpk	Ybx1	10090.ENSMUSP00000112104	10090.ENSMUSP00000078589	0	0	0	0	0.084	0.165	0.400	0.759	0.875
Hnrnpk	Morf4l1	10090.ENSMUSP00000112104	10090.ENSMUSP00000082346	0	0	0	0	0.336	0.082	0	0.096	0.401
Hnrnpk	Pax6	10090.ENSMUSP00000112104	10090.ENSMUSP00000087870	0	0	0	0	0	0.096	0	0.490	0.519
Hnrnpk	Src	10090.ENSMUSP00000112104	10090.ENSMUSP00000090237	0	0	0	0	0	0.132	0	0.580	0.619
Hnrnpk	Safb	10090.ENSMUSP00000112104	10090.ENSMUSP00000092849	0	0	0	0	0.277	0.165	0	0.411	0.614
Hnrnpk	Zfp827	10090.ENSMUSP00000112104	10090.ENSMUSP00000096214	0	0	0	0	0	0.093	0	0.531	0.557
Hnrnpk	Smarca4	10090.ENSMUSP00000112104	10090.ENSMUSP00000096547	0	0	0	0	0.098	0	0	0.393	0.429
