#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	ref	name
Cd69	Mog	10090.ENSMUSP00000032259	10090.ENSMUSP00000099726	0	0	0	0	0	0	0	0.458	0.457	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Stat3	10090.ENSMUSP00000032259	10090.ENSMUSP00000120152	0	0	0	0	0.068	0	0	0.489	0.504	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Ido1	10090.ENSMUSP00000032259	10090.ENSMUSP00000033956	0	0	0	0	0.089	0	0	0.480	0.506	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Il12b	10090.ENSMUSP00000032259	10090.ENSMUSP00000125867	0	0	0	0	0.133	0	0	0.459	0.510	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Tlr4	10090.ENSMUSP00000032259	10090.ENSMUSP00000045770	0	0	0	0	0.068	0	0	0.521	0.534	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Ifnb1	10090.ENSMUSP00000032259	10090.ENSMUSP00000056720	0	0	0	0	0.132	0	0	0.491	0.539	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Il22	10090.ENSMUSP00000032259	10090.ENSMUSP00000094449	0	0	0	0	0	0	0	0.552	0.552	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Gata3	10090.ENSMUSP00000032259	10090.ENSMUSP00000100041	0	0	0	0	0	0	0	0.612	0.612	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Cxcr4	10090.ENSMUSP00000032259	10090.ENSMUSP00000053489	0	0	0	0	0.117	0	0	0.606	0.637	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Il5	10090.ENSMUSP00000032259	10090.ENSMUSP00000043369	0	0	0	0	0	0	0	0.642	0.642	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Cxcr3	10090.ENSMUSP00000032259	10090.ENSMUSP00000052444	0	0	0	0	0.095	0	0	0.747	0.761	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Itga4	10090.ENSMUSP00000032259	10090.ENSMUSP00000099718	0	0	0	0	0.159	0	0	0.756	0.786	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Itgax	10090.ENSMUSP00000032259	10090.ENSMUSP00000033053	0	0	0	0	0.087	0	0	0.802	0.812	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Foxp3	10090.ENSMUSP00000032259	10090.ENSMUSP00000111405	0	0	0	0	0	0	0	0.831	0.831	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Cd86	10090.ENSMUSP00000032259	10090.ENSMUSP00000087047	0	0	0	0	0.189	0	0	0.807	0.837	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Cd80	10090.ENSMUSP00000032259	10090.ENSMUSP00000156031	0	0	0	0	0.088	0	0	0.864	0.870	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd69	Ifng	10090.ENSMUSP00000032259	10090.ENSMUSP00000063800	0	0	0	0	0.160	0	0	0.864	0.880	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il4	10090.ENSMUSP00000156031	10090.ENSMUSP00000000889	0	0	0	0	0.050	0	0	0.857	0.858	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Tbx21	10090.ENSMUSP00000156031	10090.ENSMUSP00000001484	0	0	0	0	0	0	0	0.692	0.692	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Mapk14	10090.ENSMUSP00000156031	10090.ENSMUSP00000004990	0	0	0	0	0.085	0	0	0.453	0.478	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Itgae	10090.ENSMUSP00000156031	10090.ENSMUSP00000006101	0	0	0	0	0.054	0.094	0	0.708	0.728	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il10	10090.ENSMUSP00000156031	10090.ENSMUSP00000016673	0	0	0	0	0.130	0	0	0.880	0.891	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Mmp9	10090.ENSMUSP00000156031	10090.ENSMUSP00000017881	0	0	0	0	0.102	0	0	0.461	0.496	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Csf2	10090.ENSMUSP00000156031	10090.ENSMUSP00000019060	0	0	0	0	0.087	0.122	0	0.852	0.871	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Havcr2	10090.ENSMUSP00000156031	10090.ENSMUSP00000020668	0	0	0	0	0.145	0.127	0	0.964	0.970	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Nfkbia	10090.ENSMUSP00000156031	10090.ENSMUSP00000021413	0	0	0	0	0.101	0.050	0	0.450	0.489	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Tnf	10090.ENSMUSP00000156031	10090.ENSMUSP00000025263	0	0	0	0	0.198	0.122	0	0.855	0.889	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Msr1	10090.ENSMUSP00000156031	10090.ENSMUSP00000026021	0	0	0	0	0.127	0.127	0	0.471	0.562	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Ddit3	10090.ENSMUSP00000156031	10090.ENSMUSP00000026475	0	0	0	0	0.048	0	0	0.566	0.570	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il6	10090.ENSMUSP00000156031	10090.ENSMUSP00000026845	0	0	0	0	0.145	0.122	0	0.856	0.882	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il17a	10090.ENSMUSP00000156031	10090.ENSMUSP00000027061	0	0	0	0	0.052	0.104	0	0.743	0.762	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Sell	10090.ENSMUSP00000156031	10090.ENSMUSP00000027871	0	0	0	0	0.106	0	0	0.736	0.753	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Mrc1	10090.ENSMUSP00000156031	10090.ENSMUSP00000028045	0	0	0	0	0.091	0	0	0.746	0.759	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il2ra	10090.ENSMUSP00000156031	10090.ENSMUSP00000028111	0	0	0	0	0.110	0	0	0.696	0.718	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il1b	10090.ENSMUSP00000156031	10090.ENSMUSP00000028881	0	0	0	0	0.143	0.104	0	0.771	0.809	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il2	10090.ENSMUSP00000156031	10090.ENSMUSP00000029275	0	0	0	0	0.058	0.112	0	0.855	0.868	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Vcam1	10090.ENSMUSP00000156031	10090.ENSMUSP00000029574	0	0	0	0	0.102	0	0	0.536	0.566	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Itgax	10090.ENSMUSP00000156031	10090.ENSMUSP00000033053	0	0	0	0	0.096	0.094	0	0.879	0.892	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Ido1	10090.ENSMUSP00000156031	10090.ENSMUSP00000033956	0	0	0	0	0.086	0	0	0.795	0.804	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il5	10090.ENSMUSP00000156031	10090.ENSMUSP00000043369	0	0	0	0	0.044	0	0	0.704	0.705	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Tlr4	10090.ENSMUSP00000156031	10090.ENSMUSP00000045770	0	0	0	0	0.230	0.096	0	0.764	0.821	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il17f	10090.ENSMUSP00000156031	10090.ENSMUSP00000046960	0	0	0	0	0.086	0.104	0	0.393	0.459	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Cxcr3	10090.ENSMUSP00000156031	10090.ENSMUSP00000052444	0	0	0	0	0	0.096	0	0.609	0.631	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Cxcr4	10090.ENSMUSP00000156031	10090.ENSMUSP00000053489	0	0	0	0	0.101	0.096	0	0.688	0.725	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Ifnb1	10090.ENSMUSP00000156031	10090.ENSMUSP00000056720	0	0	0	0	0.061	0.079	0	0.663	0.683	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Ifng	10090.ENSMUSP00000156031	10090.ENSMUSP00000063800	0	0	0	0	0.063	0	0	0.898	0.900	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Jak2	10090.ENSMUSP00000156031	10090.ENSMUSP00000064394	0	0	0	0	0.111	0.103	0	0.447	0.521	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Lilrb4a	10090.ENSMUSP00000156031	10090.ENSMUSP00000077833	0	0	0	0	0.096	0	0	0.498	0.527	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Cd86	10090.ENSMUSP00000156031	10090.ENSMUSP00000087047	0	0	0	0.643	0.219	0.114	0.900	0.988	0.999	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Stat6	10090.ENSMUSP00000156031	10090.ENSMUSP00000089708	0	0	0	0	0.108	0	0	0.532	0.565	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il22	10090.ENSMUSP00000156031	10090.ENSMUSP00000094449	0	0	0	0	0	0	0	0.498	0.498	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Itga4	10090.ENSMUSP00000156031	10090.ENSMUSP00000099718	0	0	0	0	0.105	0.094	0	0.631	0.675	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Mog	10090.ENSMUSP00000156031	10090.ENSMUSP00000099726	0	0	0	0	0.068	0.051	0	0.518	0.536	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Gata3	10090.ENSMUSP00000156031	10090.ENSMUSP00000100041	0	0	0	0	0	0	0	0.527	0.527	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Jun	10090.ENSMUSP00000156031	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.454	0.454	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il12a	10090.ENSMUSP00000156031	10090.ENSMUSP00000103446	0	0	0	0	0	0	0	0.514	0.514	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Trp53	10090.ENSMUSP00000156031	10090.ENSMUSP00000104298	0	0	0	0	0	0	0	0.665	0.665	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Foxp3	10090.ENSMUSP00000156031	10090.ENSMUSP00000111405	0	0	0	0	0.047	0	0	0.898	0.899	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Ido2	10090.ENSMUSP00000156031	10090.ENSMUSP00000113979	0	0	0	0	0.066	0	0	0.724	0.731	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Vegfa	10090.ENSMUSP00000156031	10090.ENSMUSP00000115883	0	0	0	0	0	0	0	0.500	0.499	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Stat3	10090.ENSMUSP00000156031	10090.ENSMUSP00000120152	0	0	0	0	0.102	0	0	0.662	0.684	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Il12b	10090.ENSMUSP00000156031	10090.ENSMUSP00000125867	0	0	0	0	0.190	0.122	0	0.708	0.774	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd80	Tyk2	10090.ENSMUSP00000156031	10090.ENSMUSP00000150354	0	0	0	0	0.109	0.103	0	0.357	0.441	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Il4	10090.ENSMUSP00000087047	10090.ENSMUSP00000000889	0	0	0	0	0.042	0	0	0.869	0.869	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Tbx21	10090.ENSMUSP00000087047	10090.ENSMUSP00000001484	0	0	0	0	0.060	0	0	0.665	0.672	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Mapk14	10090.ENSMUSP00000087047	10090.ENSMUSP00000004990	0	0	0	0	0	0	0	0.482	0.482	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Itgae	10090.ENSMUSP00000087047	10090.ENSMUSP00000006101	0	0	0	0	0.099	0	0	0.737	0.753	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Il10	10090.ENSMUSP00000087047	10090.ENSMUSP00000016673	0	0	0	0	0.220	0	0	0.903	0.921	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Mmp9	10090.ENSMUSP00000087047	10090.ENSMUSP00000017881	0	0	0	0	0.087	0	0	0.493	0.517	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Csf2	10090.ENSMUSP00000087047	10090.ENSMUSP00000019060	0	0	0	0	0.061	0	0	0.854	0.857	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Havcr2	10090.ENSMUSP00000087047	10090.ENSMUSP00000020668	0	0	0	0	0.182	0	0	0.960	0.966	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Nfkbia	10090.ENSMUSP00000087047	10090.ENSMUSP00000021413	0	0	0	0	0.113	0	0	0.490	0.528	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Tnf	10090.ENSMUSP00000087047	10090.ENSMUSP00000025263	0	0	0	0	0.211	0	0	0.863	0.887	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Msr1	10090.ENSMUSP00000087047	10090.ENSMUSP00000026021	0	0	0	0	0.273	0	0	0.537	0.649	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Ddit3	10090.ENSMUSP00000087047	10090.ENSMUSP00000026475	0	0	0	0	0.056	0	0	0.575	0.582	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Il6	10090.ENSMUSP00000087047	10090.ENSMUSP00000026845	0	0	0	0	0.136	0	0	0.866	0.880	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Il17a	10090.ENSMUSP00000087047	10090.ENSMUSP00000027061	0	0	0	0	0.068	0	0	0.768	0.775	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Sell	10090.ENSMUSP00000087047	10090.ENSMUSP00000027871	0	0	0	0	0.179	0	0	0.742	0.779	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Mrc1	10090.ENSMUSP00000087047	10090.ENSMUSP00000028045	0	0	0	0	0.164	0	0	0.845	0.865	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Il2ra	10090.ENSMUSP00000087047	10090.ENSMUSP00000028111	0	0	0	0	0.120	0	0	0.706	0.730	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Il1b	10090.ENSMUSP00000087047	10090.ENSMUSP00000028881	0	0	0	0	0.275	0	0	0.821	0.865	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Il2	10090.ENSMUSP00000087047	10090.ENSMUSP00000029275	0	0	0	0	0.042	0	0	0.839	0.839	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Vcam1	10090.ENSMUSP00000087047	10090.ENSMUSP00000029574	0	0	0	0	0.174	0.064	0	0.564	0.633	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Itgax	10090.ENSMUSP00000087047	10090.ENSMUSP00000033053	0	0	0	0	0.180	0	0	0.884	0.900	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Ido1	10090.ENSMUSP00000087047	10090.ENSMUSP00000033956	0	0	0	0	0.123	0	0	0.749	0.770	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Il5	10090.ENSMUSP00000087047	10090.ENSMUSP00000043369	0	0	0	0	0.041	0	0	0.707	0.707	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Tlr4	10090.ENSMUSP00000087047	10090.ENSMUSP00000045770	0	0	0	0	0.197	0	0	0.811	0.842	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Mbp	10090.ENSMUSP00000087047	10090.ENSMUSP00000046185	0	0	0	0	0	0	0	0.420	0.420	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Il17f	10090.ENSMUSP00000087047	10090.ENSMUSP00000046960	0	0	0	0	0.091	0	0	0.401	0.433	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Cxcr3	10090.ENSMUSP00000087047	10090.ENSMUSP00000052444	0	0	0	0	0.083	0	0	0.642	0.658	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Cxcr4	10090.ENSMUSP00000087047	10090.ENSMUSP00000053489	0	0	0	0	0.100	0	0	0.791	0.804	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Ifnb1	10090.ENSMUSP00000087047	10090.ENSMUSP00000056720	0	0	0	0	0.065	0	0	0.676	0.684	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Ifng	10090.ENSMUSP00000087047	10090.ENSMUSP00000063800	0	0	0	0	0.230	0	0	0.899	0.919	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Jak2	10090.ENSMUSP00000087047	10090.ENSMUSP00000064394	0	0	0	0	0.112	0	0	0.442	0.483	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Gfap	10090.ENSMUSP00000087047	10090.ENSMUSP00000064691	0	0	0	0	0.088	0	0	0.402	0.432	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Lilrb4a	10090.ENSMUSP00000087047	10090.ENSMUSP00000077833	0	0	0	0	0.129	0.064	0	0.524	0.579	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Igf1	10090.ENSMUSP00000087047	10090.ENSMUSP00000100937	0	0	0	0	0.071	0	0	0.401	0.420	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Jun	10090.ENSMUSP00000087047	10090.ENSMUSP00000102711	0	0	0	0	0	0	0	0.457	0.457	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Trp53	10090.ENSMUSP00000087047	10090.ENSMUSP00000104298	0	0	0	0	0	0	0	0.463	0.463	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
Cd86	Itga4	10090.ENSMUSP00000087047	10090.ENSMUSP00000099718	0	0	0	0	0.122	0	0	0.458	0.503	PMID:35813882	Full Spectrum Of Vitamin D Immunomodulation In Multiple Sclerosis Mechanisms And Therapeutic Implications
